lender_key,geography_key,date_key,reporting_period,approved_loan_count,approved_dollars,guaranty_dollars
1462,593,20240930,2024-09-30,1,500000,250000.0
264,2216,20240930,2024-09-30,1,500000,375000.0
479,1379,20240930,2024-09-30,1,500000,375000.0
685,1021,20240930,2024-09-30,1,500000,375000.0
793,1374,20240930,2024-09-30,1,500000,250000.0
889,863,20240930,2024-09-30,1,500000,250000.0
258,1036,20240930,2024-09-30,1,500000,375000.0
272,1679,20240930,2024-09-30,1,500000,250000.0
584,1952,20240930,2024-09-30,1,500000,375000.0
618,157,20240930,2024-09-30,1,500000,375000.0
545,292,20240930,2024-09-30,1,500000,375000.0
1173,424,20240930,2024-09-30,1,500000,375000.0
1424,122,20240930,2024-09-30,1,500000,375000.0
170,861,20240930,2024-09-30,1,500000,250000.0
209,1470,20240930,2024-09-30,1,500000,375000.0
264,1387,20240930,2024-09-30,1,500000,375000.0
977,948,20240930,2024-09-30,3,500000,250000.0
483,545,20240930,2024-09-30,1,500000,375000.0
163,294,20240930,2024-09-30,1,500000,375000.0
1163,416,20240930,2024-09-30,1,500000,375000.0
272,1480,20240930,2024-09-30,1,500000,250000.0
463,1389,20240930,2024-09-30,2,500000,390000.0
490,163,20240930,2024-09-30,1,500000,250000.0
951,314,20240930,2024-09-30,1,500000,375000.0
1044,1540,20240930,2024-09-30,2,500000,250000.0
600,2344,20240930,2024-09-30,2,500000,362500.0
919,1897,20240930,2024-09-30,1,500000,375000.0
1065,1692,20240930,2024-09-30,1,500000,375000.0
1441,1905,20240930,2024-09-30,1,500000,375000.0
10,397,20240930,2024-09-30,1,500000,375000.0
121,331,20240930,2024-09-30,1,500000,375000.0
977,1398,20240930,2024-09-30,1,500000,250000.0
1065,739,20240930,2024-09-30,1,500000,375000.0
436,301,20240930,2024-09-30,1,500000,375000.0
1207,132,20240930,2024-09-30,1,500000,375000.0
877,199,20240930,2024-09-30,1,500000,250000.0
353,1450,20240930,2024-09-30,1,500000,250000.0
905,1067,20240930,2024-09-30,1,500000,375000.0
905,2062,20240930,2024-09-30,1,500000,375000.0
905,2138,20240930,2024-09-30,1,500000,375000.0
1357,1424,20240930,2024-09-30,1,500000,375000.0
287,444,20240930,2024-09-30,2,500000,362500.0
795,1450,20240930,2024-09-30,1,500000,250000.0
462,564,20240930,2024-09-30,1,500000,250000.0
1461,1367,20240930,2024-09-30,1,500000,250000.0
576,137,20240930,2024-09-30,1,500000,375000.0
582,24,20240930,2024-09-30,1,500000,375000.0
588,1834,20240930,2024-09-30,1,500000,375000.0
671,1948,20240930,2024-09-30,1,500000,375000.0
272,1573,20240930,2024-09-30,1,500000,250000.0
463,361,20240930,2024-09-30,1,500000,375000.0
1065,1918,20240930,2024-09-30,1,500000,375000.0
264,1371,20240930,2024-09-30,1,500000,375000.0
905,467,20240930,2024-09-30,1,500000,375000.0
463,1286,20240930,2024-09-30,1,500000,375000.0
1144,1977,20240930,2024-09-30,1,500000,375000.0
1197,545,20240930,2024-09-30,1,500000,375000.0
1386,2253,20240930,2024-09-30,1,500000,375000.0
291,2360,20240930,2024-09-30,1,500000,250000.0
905,827,20240930,2024-09-30,1,500000,375000.0
791,2326,20240930,2024-09-30,1,500000,375000.0
795,503,20240930,2024-09-30,1,500000,375000.0
795,1928,20240930,2024-09-30,1,500000,375000.0
1441,1460,20240930,2024-09-30,1,500000,375000.0
702,1845,20240930,2024-09-30,1,500000,375000.0
795,871,20240930,2024-09-30,2,500000,300000.0
364,2309,20240930,2024-09-30,1,500000,375000.0
587,1378,20240930,2024-09-30,1,500000,375000.0
905,1544,20240930,2024-09-30,2,500000,390000.0
1163,1947,20240930,2024-09-30,1,500000,375000.0
209,301,20240930,2024-09-30,1,500000,375000.0
264,144,20240930,2024-09-30,1,500000,375000.0
1390,2058,20240930,2024-09-30,2,500000,390000.0
208,1869,20240930,2024-09-30,1,500000,375000.0
1390,1619,20240930,2024-09-30,3,500000,405000.0
74,89,20240930,2024-09-30,1,500000,250000.0
431,1380,20240930,2024-09-30,2,500000,390000.0
1000,1998,20240930,2024-09-30,1,500000,375000.0
1065,1425,20240930,2024-09-30,1,500000,375000.0
228,2136,20240930,2024-09-30,1,500000,250000.0
491,1922,20240930,2024-09-30,1,500000,375000.0
919,1053,20240930,2024-09-30,1,500000,375000.0
1021,332,20240930,2024-09-30,1,500000,375000.0
1357,308,20240930,2024-09-30,1,500000,375000.0
1467,1968,20240930,2024-09-30,1,500000,375000.0
905,1441,20240930,2024-09-30,1,500000,375000.0
1337,2036,20240930,2024-09-30,1,500000,250000.0
209,1175,20240930,2024-09-30,1,500000,375000.0
422,997,20240930,2024-09-30,1,500000,250000.0
1441,2193,20240930,2024-09-30,1,500000,375000.0
163,1635,20240930,2024-09-30,2,500000,390000.0
264,492,20240930,2024-09-30,1,500000,375000.0
1065,656,20240930,2024-09-30,1,500000,375000.0
97,1785,20240930,2024-09-30,1,500000,250000.0
109,1233,20240930,2024-09-30,2,500000,250000.0
919,1445,20240930,2024-09-30,1,500000,375000.0
860,545,20240930,2024-09-30,1,500000,375000.0
1093,248,20240930,2024-09-30,2,500000,375000.0
1295,227,20240930,2024-09-30,2,500000,368750.0
1386,298,20240930,2024-09-30,1,500000,250000.0
1401,882,20240930,2024-09-30,1,500000,375000.0
463,1392,20240930,2024-09-30,1,500000,450000.0
1065,997,20240930,2024-09-30,2,500000,380000.0
1104,1388,20240930,2024-09-30,1,500000,375000.0
121,2093,20240930,2024-09-30,1,500000,375000.0
286,1981,20240930,2024-09-30,1,500000,375000.0
919,1911,20240930,2024-09-30,1,500000,375000.0
1173,1981,20240930,2024-09-30,1,500000,375000.0
264,351,20240930,2024-09-30,1,500000,375000.0
1271,2134,20240930,2024-09-30,1,500000,250000.0
109,411,20240930,2024-09-30,1,500000,250000.0
795,2024,20240930,2024-09-30,1,500000,375000.0
1065,2209,20240930,2024-09-30,1,500000,375000.0
462,46,20240930,2024-09-30,1,500000,375000.0
671,2202,20240930,2024-09-30,1,500000,375000.0
784,1817,20240930,2024-09-30,1,500000,375000.0
1386,1714,20240930,2024-09-30,1,500000,375000.0
209,2254,20240930,2024-09-30,1,500000,375000.0
895,1519,20240930,2024-09-30,1,500000,250000.0
905,2250,20240930,2024-09-30,1,500000,375000.0
228,280,20240930,2024-09-30,1,500000,250000.0
209,956,20240930,2024-09-30,1,500000,375000.0
729,616,20240930,2024-09-30,1,500000,375000.0
784,2245,20240930,2024-09-30,1,500000,375000.0
795,1395,20240930,2024-09-30,1,500000,250000.0
148,863,20240930,2024-09-30,1,500000,250000.0
1222,1545,20240930,2024-09-30,1,500000,250000.0
1431,1394,20240930,2024-09-30,1,500000,250000.0
825,1304,20240930,2024-09-30,1,500000,375000.0
1110,242,20240930,2024-09-30,1,500000,250000.0
434,335,20240930,2024-09-30,1,500000,375000.0
742,1384,20240930,2024-09-30,1,500000,250000.0
873,118,20240930,2024-09-30,3,500000,377750.0
933,863,20240930,2024-09-30,2,500000,362500.0
1195,1948,20240930,2024-09-30,1,500000,375000.0
1373,1363,20240930,2024-09-30,1,500000,375000.0
209,1642,20240930,2024-09-30,1,500000,375000.0
1077,325,20240930,2024-09-30,1,500000,375000.0
479,1081,20240930,2024-09-30,1,500000,250000.0
479,1641,20240930,2024-09-30,1,500000,375000.0
858,1848,20240930,2024-09-30,1,500000,375000.0
905,1133,20240930,2024-09-30,1,500000,375000.0
228,301,20240930,2024-09-30,1,500000,250000.0
1040,569,20240930,2024-09-30,1,500000,375000.0
1163,303,20240930,2024-09-30,3,500000,390000.0
1163,321,20240930,2024-09-30,1,500000,375000.0
228,203,20240930,2024-09-30,1,500000,250000.0
784,1656,20240930,2024-09-30,1,500000,375000.0
797,1959,20240930,2024-09-30,1,500000,375000.0
810,861,20240930,2024-09-30,1,500000,375000.0
982,564,20240930,2024-09-30,1,500000,375000.0
97,1739,20240930,2024-09-30,1,500000,250000.0
228,880,20240930,2024-09-30,1,500000,250000.0
511,640,20240930,2024-09-30,1,500000,250000.0
651,1504,20240930,2024-09-30,1,500000,375000.0
197,755,20240930,2024-09-30,1,500000,250000.0
264,2210,20240930,2024-09-30,1,499900,374925.0
1237,269,20240930,2024-09-30,1,499900,374925.0
264,2097,20240930,2024-09-30,1,499700,374775.0
919,981,20240930,2024-09-30,5,499700,394745.0
666,1707,20240930,2024-09-30,2,499600,374700.0
514,2079,20240930,2024-09-30,2,499600,302160.0
124,1374,20240930,2024-09-30,2,499500,374625.0
645,1159,20240930,2024-09-30,1,499500,374625.0
702,1820,20240930,2024-09-30,1,499500,374625.0
59,298,20240930,2024-09-30,1,499500,374625.0
264,555,20240930,2024-09-30,1,499500,374625.0
180,1051,20240930,2024-09-30,1,499500,374625.0
477,191,20240930,2024-09-30,1,499500,374625.0
477,231,20240930,2024-09-30,1,499500,374625.0
264,1937,20240930,2024-09-30,1,499300,374475.0
724,2284,20240930,2024-09-30,1,499000,374250.0
580,697,20240930,2024-09-30,1,499000,374250.0
479,1913,20240930,2024-09-30,1,499000,374250.0
1409,1843,20240930,2024-09-30,1,499000,374250.0
857,286,20240930,2024-09-30,1,499000,374250.0
472,1261,20240930,2024-09-30,1,499000,374250.0
865,300,20240930,2024-09-30,1,499000,374250.0
472,1842,20240930,2024-09-30,1,499000,374250.0
671,1422,20240930,2024-09-30,1,499000,374250.0
481,1516,20240930,2024-09-30,1,499000,374250.0
702,1398,20240930,2024-09-30,1,499000,374250.0
1021,1879,20240930,2024-09-30,1,499000,374250.0
856,290,20240930,2024-09-30,1,499000,374250.0
153,1051,20240930,2024-09-30,1,499000,374250.0
732,232,20240930,2024-09-30,1,499000,374250.0
501,259,20240930,2024-09-30,1,499000,374250.0
10,300,20240930,2024-09-30,1,498800,374100.0
754,1502,20240930,2024-09-30,4,498800,249400.0
722,1733,20240930,2024-09-30,8,498700,249350.0
666,1280,20240930,2024-09-30,1,498500,373875.0
109,888,20240930,2024-09-30,1,498000,373500.0
686,191,20240930,2024-09-30,2,498000,382000.0
45,183,20240930,2024-09-30,1,498000,373500.0
235,545,20240930,2024-09-30,4,498000,423300.0
977,305,20240930,2024-09-30,1,498000,373500.0
1219,295,20240930,2024-09-30,2,497100,347825.0
403,1845,20240930,2024-09-30,1,497000,372750.0
522,1242,20240930,2024-09-30,1,497000,372750.0
163,425,20240930,2024-09-30,4,497000,422450.0
1296,1712,20240930,2024-09-30,2,497000,337750.0
1030,122,20240930,2024-09-30,1,497000,372750.0
1061,1708,20240930,2024-09-30,1,497000,372750.0
1295,1280,20240930,2024-09-30,2,497000,365250.0
1466,2079,20240930,2024-09-30,4,496900,390775.0
163,400,20240930,2024-09-30,4,496500,422025.0
74,1634,20240930,2024-09-30,4,496200,248100.0
637,1948,20240930,2024-09-30,1,496000,372000.0
393,244,20240930,2024-09-30,1,495900,371925.0
264,2107,20240930,2024-09-30,1,495700,371775.0
784,455,20240930,2024-09-30,1,495000,371250.0
1390,2364,20240930,2024-09-30,1,495000,371250.0
1113,1040,20240930,2024-09-30,1,495000,371250.0
226,1977,20240930,2024-09-30,2,495000,371250.0
81,2132,20240930,2024-09-30,1,495000,371250.0
1390,2386,20240930,2024-09-30,1,495000,371250.0
209,2273,20240930,2024-09-30,2,495000,371250.0
393,1259,20240930,2024-09-30,1,495000,371250.0
307,305,20240930,2024-09-30,1,495000,371250.0
702,122,20240930,2024-09-30,1,495000,371250.0
742,1670,20240930,2024-09-30,3,495000,247500.0
102,1842,20240930,2024-09-30,1,495000,371250.0
105,447,20240930,2024-09-30,1,495000,371250.0
205,2158,20240930,2024-09-30,1,495000,371250.0
479,1395,20240930,2024-09-30,1,495000,371250.0
1435,545,20240930,2024-09-30,1,495000,371250.0
102,335,20240930,2024-09-30,1,495000,371250.0
324,321,20240930,2024-09-30,1,495000,371250.0
205,309,20240930,2024-09-30,1,495000,371250.0
682,1641,20240930,2024-09-30,1,495000,371250.0
412,441,20240930,2024-09-30,1,495000,247500.0
1448,165,20240930,2024-09-30,1,495000,371250.0
1295,1934,20240930,2024-09-30,2,495000,358750.0
204,1451,20240930,2024-09-30,3,495000,247500.0
204,1523,20240930,2024-09-30,2,495000,295000.0
350,750,20240930,2024-09-30,1,495000,247500.0
494,2199,20240930,2024-09-30,1,495000,247500.0
666,882,20240930,2024-09-30,1,495000,371250.0
163,331,20240930,2024-09-30,4,494500,420325.0
1206,2305,20240930,2024-09-30,2,494500,370875.0
51,1121,20240930,2024-09-30,1,494000,370500.0
1454,1679,20240930,2024-09-30,1,494000,370500.0
235,599,20240930,2024-09-30,1,493900,370425.0
97,1757,20240930,2024-09-30,5,493700,246850.0
1167,1081,20240930,2024-09-30,4,493400,341330.0
479,233,20240930,2024-09-30,1,493000,369750.0
784,299,20240930,2024-09-30,1,492700,369525.0
1077,389,20240930,2024-09-30,1,492700,369525.0
74,110,20240930,2024-09-30,2,492600,336950.0
59,367,20240930,2024-09-30,1,492000,369000.0
725,973,20240930,2024-09-30,1,492000,369000.0
742,2002,20240930,2024-09-30,2,492000,246000.0
522,1580,20240930,2024-09-30,2,492000,344000.0
520,2056,20240930,2024-09-30,1,492000,369000.0
818,243,20240930,2024-09-30,6,492000,296000.0
1368,2261,20240930,2024-09-30,5,491800,337475.0
442,122,20240930,2024-09-30,1,491500,368625.0
919,637,20240930,2024-09-30,4,491100,392435.0
919,2136,20240930,2024-09-30,2,491100,368325.0
999,1557,20240930,2024-09-30,2,491100,368325.0
472,1276,20240930,2024-09-30,1,491000,368250.0
434,861,20240930,2024-09-30,1,491000,368250.0
784,135,20240930,2024-09-30,7,490700,417095.0
1362,2340,20240930,2024-09-30,1,490300,367725.0
1295,908,20240930,2024-09-30,5,490200,255600.0
182,1898,20240930,2024-09-30,2,490100,381665.0
235,883,20240930,2024-09-30,4,490100,416585.0
1435,392,20240930,2024-09-30,1,490000,367500.0
434,2097,20240930,2024-09-30,1,490000,367500.0
209,1922,20240930,2024-09-30,2,490000,381500.0
205,2273,20240930,2024-09-30,1,490000,367500.0
316,335,20240930,2024-09-30,1,490000,367500.0
1435,143,20240930,2024-09-30,10,490000,332500.0
197,125,20240930,2024-09-30,1,490000,367500.0
853,537,20240930,2024-09-30,2,490000,380500.0
209,1416,20240930,2024-09-30,3,490000,377500.0
540,1230,20240930,2024-09-30,1,490000,367500.0
1295,947,20240930,2024-09-30,9,489800,317150.0
1109,2262,20240930,2024-09-30,2,489700,342275.0
264,1467,20240930,2024-09-30,1,489100,366825.0
481,633,20240930,2024-09-30,1,489000,366750.0
951,940,20240930,2024-09-30,2,489000,341750.0
856,1094,20240930,2024-09-30,1,489000,440100.0
1416,1033,20240930,2024-09-30,1,489000,366750.0
202,2268,20240930,2024-09-30,2,489000,348000.0
919,217,20240930,2024-09-30,4,488900,385565.0
163,1526,20240930,2024-09-30,4,488900,415565.0
671,1714,20240930,2024-09-30,1,488700,366525.0
1195,1563,20240930,2024-09-30,1,488500,366375.0
1295,761,20240930,2024-09-30,5,488500,328875.0
1323,2313,20240930,2024-09-30,2,488000,372300.0
1390,1641,20240930,2024-09-30,2,488000,381000.0
919,1472,20240930,2024-09-30,6,487700,389545.0
264,1684,20240930,2024-09-30,1,487500,365625.0
235,2206,20240930,2024-09-30,4,487500,414375.0
1362,1649,20240930,2024-09-30,1,487500,365625.0
521,1092,20240930,2024-09-30,3,487500,347625.0
109,1594,20240930,2024-09-30,1,487100,365325.0
916,287,20240930,2024-09-30,1,487000,365250.0
1083,1243,20240930,2024-09-30,1,487000,365250.0
106,2079,20240930,2024-09-30,1,486900,365175.0
945,1083,20240930,2024-09-30,2,486900,378115.0
491,1243,20240930,2024-09-30,1,486800,365100.0
1362,2291,20240930,2024-09-30,5,486700,317525.0
671,300,20240930,2024-09-30,1,486600,364950.0
873,2113,20240930,2024-09-30,1,486400,364800.0
1357,1300,20240930,2024-09-30,2,486100,364575.0
883,869,20240930,2024-09-30,1,486000,364500.0
1018,362,20240930,2024-09-30,1,486000,364500.0
1017,328,20240930,2024-09-30,1,486000,364500.0
824,1952,20240930,2024-09-30,1,486000,364500.0
102,2334,20240930,2024-09-30,1,486000,364500.0
235,172,20240930,2024-09-30,2,486000,375500.0
1453,954,20240930,2024-09-30,2,485900,364425.0
234,448,20240930,2024-09-30,1,485800,364350.0
109,559,20240930,2024-09-30,2,485600,342800.0
784,166,20240930,2024-09-30,4,485300,412505.0
182,1919,20240930,2024-09-30,2,485100,363825.0
239,2333,20240930,2024-09-30,1,485000,363750.0
1083,358,20240930,2024-09-30,1,485000,363750.0
588,191,20240930,2024-09-30,1,485000,363750.0
963,363,20240930,2024-09-30,1,485000,363750.0
1195,279,20240930,2024-09-30,1,485000,363750.0
328,1091,20240930,2024-09-30,1,485000,363750.0
1061,1888,20240930,2024-09-30,1,485000,363750.0
1390,2128,20240930,2024-09-30,1,485000,363750.0
163,1425,20240930,2024-09-30,2,485000,378750.0
1209,1395,20240930,2024-09-30,1,485000,363750.0
795,2066,20240930,2024-09-30,1,485000,363750.0
1295,1696,20240930,2024-09-30,4,485000,327500.0
795,1062,20240930,2024-09-30,1,485000,363750.0
919,1647,20240930,2024-09-30,7,484700,411995.0
109,1819,20240930,2024-09-30,2,484500,242250.0
264,2220,20240930,2024-09-30,1,484400,363300.0
1322,1546,20240930,2024-09-30,1,484000,363000.0
1322,1583,20240930,2024-09-30,2,484000,345500.0
1042,157,20240930,2024-09-30,2,484000,363000.0
445,997,20240930,2024-09-30,2,484000,350500.0
479,268,20240930,2024-09-30,2,484000,372500.0
393,314,20240930,2024-09-30,1,483600,362700.0
919,1529,20240930,2024-09-30,4,483400,385890.0
305,1992,20240930,2024-09-30,1,483000,362250.0
1435,1451,20240930,2024-09-30,1,482200,361650.0
205,2216,20240930,2024-09-30,1,482000,361500.0
393,261,20240930,2024-09-30,2,481900,352675.0
1362,1643,20240930,2024-09-30,6,481800,308275.0
462,734,20240930,2024-09-30,2,481700,240850.0
1109,2275,20240930,2024-09-30,1,481500,361125.0
302,361,20240930,2024-09-30,1,481500,361125.0
754,1446,20240930,2024-09-30,2,481000,240500.0
200,1435,20240930,2024-09-30,2,481000,360750.0
1295,114,20240930,2024-09-30,2,480500,347875.0
393,1086,20240930,2024-09-30,1,480500,360375.0
784,46,20240930,2024-09-30,2,480400,360300.0
815,1391,20240930,2024-09-30,1,480000,360000.0
664,1149,20240930,2024-09-30,2,480000,360000.0
858,1834,20240930,2024-09-30,1,480000,360000.0
314,2014,20240930,2024-09-30,1,480000,360000.0
651,170,20240930,2024-09-30,1,480000,360000.0
1407,1378,20240930,2024-09-30,1,480000,360000.0
1139,1474,20240930,2024-09-30,2,480000,366000.0
1411,1004,20240930,2024-09-30,1,480000,360000.0
1390,201,20240930,2024-09-30,4,480000,408000.0
265,2341,20240930,2024-09-30,3,480000,352500.0
744,2206,20240930,2024-09-30,1,480000,360000.0
1163,1845,20240930,2024-09-30,3,480000,377400.0
1096,1072,20240930,2024-09-30,1,480000,240000.0
1191,2083,20240930,2024-09-30,1,480000,360000.0
627,355,20240930,2024-09-30,2,480000,360000.0
479,1590,20240930,2024-09-30,1,479600,359700.0
983,1491,20240930,2024-09-30,1,479600,359700.0
1065,977,20240930,2024-09-30,4,479500,372125.0
919,1086,20240930,2024-09-30,6,479300,382405.0
409,1511,20240930,2024-09-30,2,479000,359250.0
431,1451,20240930,2024-09-30,2,479000,372650.0
671,640,20240930,2024-09-30,1,478500,358875.0
194,146,20240930,2024-09-30,2,478400,358800.0
856,286,20240930,2024-09-30,1,478200,358650.0
1018,363,20240930,2024-09-30,1,478000,358500.0
163,1573,20240930,2024-09-30,2,478000,373500.0
187,1460,20240930,2024-09-30,16,478000,249000.0
442,130,20240930,2024-09-30,1,477800,358350.0
618,1977,20240930,2024-09-30,1,477700,358275.0
760,935,20240930,2024-09-30,1,477500,358125.0
202,2083,20240930,2024-09-30,1,477500,358125.0
919,1992,20240930,2024-09-30,6,477300,380705.0
919,155,20240930,2024-09-30,5,477200,380620.0
1427,1660,20240930,2024-09-30,1,477000,357750.0
1295,1282,20240930,2024-09-30,2,477000,345250.0
1362,737,20240930,2024-09-30,1,477000,357750.0
824,949,20240930,2024-09-30,1,477000,357750.0
1362,1007,20240930,2024-09-30,1,477000,357750.0
1248,286,20240930,2024-09-30,1,477000,357750.0
1061,2066,20240930,2024-09-30,1,477000,357750.0
951,293,20240930,2024-09-30,2,476500,357375.0
1362,2312,20240930,2024-09-30,5,476300,336900.0
479,301,20240930,2024-09-30,2,476000,367000.0
522,189,20240930,2024-09-30,2,476000,344500.0
666,45,20240930,2024-09-30,1,476000,357000.0
671,1552,20240930,2024-09-30,1,476000,357000.0
995,2079,20240930,2024-09-30,5,475500,389175.0
393,1815,20240930,2024-09-30,2,475500,350375.0
630,1651,20240930,2024-09-30,1,475300,356475.0
708,916,20240930,2024-09-30,1,475100,356325.0
742,332,20240930,2024-09-30,3,475000,237500.0
252,1986,20240930,2024-09-30,1,475000,237500.0
156,2276,20240930,2024-09-30,4,475000,237500.0
1030,1981,20240930,2024-09-30,2,475000,343750.0
1065,896,20240930,2024-09-30,2,475000,358750.0
1312,1817,20240930,2024-09-30,3,475000,323750.0
121,162,20240930,2024-09-30,1,475000,356250.0
795,2278,20240930,2024-09-30,1,475000,356250.0
109,1708,20240930,2024-09-30,1,475000,356250.0
51,1128,20240930,2024-09-30,1,475000,356250.0
1454,1278,20240930,2024-09-30,1,475000,356250.0
264,1573,20240930,2024-09-30,1,475000,356250.0
1163,888,20240930,2024-09-30,2,475000,356250.0
1065,305,20240930,2024-09-30,6,475000,398750.0
1295,148,20240930,2024-09-30,2,475000,346250.0
239,791,20240930,2024-09-30,1,475000,356250.0
335,640,20240930,2024-09-30,2,475000,331250.0
264,141,20240930,2024-09-30,1,474500,355875.0
637,1981,20240930,2024-09-30,1,474500,355875.0
